Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
08/12/2026 10:00 AM ET,"2378 ECUADORIAN WAY # 36 CLEARWATER, FL- 33763","$106,548.52","$149,574.00","$106,548.52",522025CA005027XXCICI,162831640260310360,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA005027XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/162831640260310360
08/12/2026 10:00 AM ET,"401 PATICA RD NE ST PETERSBURG, FL- 33702","$493,076.32","$169,619.00","$112,100.00",522025CA006728XXCICI,173030756360150080,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA006728XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/173030756360150080
08/12/2026 10:00 AM ET,"211 FERNWOOD CIR SEMINOLE, FL- 33777","$16,389.13","$47,502.00","$16,389.13",522026CC001984XXCOCO,153026302710032110,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CC001984XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/153026302710032110
08/13/2026 10:00 AM ET,"2320 19TH ST S ST PETERSBURG, FL- 33712","$105,040.92","$35,037.00",Hidden,522019CA006793XXCICI,163136489420000380,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522019CA006793XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163136489420000380
08/13/2026 10:00 AM ET,"4550 COVE CIR # 109 SAINT PETERSBURG, FL- 33708","$269,256.30","$125,225.00",Hidden,522025CA004022XXCICI,Property,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA004022XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
08/13/2026 10:00 AM ET,"4215 EAST BAY DR # 1801A LARGO, FL- 33764","$27,374.97","$50,615.00",Hidden,522025CC007905XXCOCO,162931990810148011,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CC007905XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/162931990810148011
08/13/2026 10:00 AM ET,"2465 NORTHSIDE DR # 1303 CLEARWATER, FL- 33761","$20,088.39","$131,409.00","$22,703.75",522025CC009466XXCOCO,162819988300131303,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CC009466XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/162819988300131303
08/14/2026 10:00 AM ET,"490 SANDY HOOK RD TREASURE ISLAND, FL- 33706","$618,478.46","$540,727.00","$537,920.00",522025CA002583XXCICI,153124662470000020,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA002583XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/153124662470000020
08/18/2026 10:00 AM ET,"3164 CLAREMONT PL # A PALM HARBOR, FL- 34683","$262,101.47","$205,216.00",Hidden,522026CA001318XXCICI,162731941410000451,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CA001318XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/162731941410000451
08/19/2026 10:00 AM ET,"11574 MURRAY AVE SEMINOLE, FL- 33778","$611,760.57","$446,614.00",Hidden,522025CA004913XXCICI,153016000001202710,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA004913XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/153016000001202710
08/20/2026 10:00 AM ET,"1490 LOMAN CT PALM HARBOR, FL- 34683","$5,581.55","$330,453.00",Hidden,522025CC011379XXCOCO,152813293850001180,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CC011379XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/152813293850001180
08/20/2026 10:00 AM ET,"2460 HERON TER # 101E CLEARWATER, FL- 33762","$298,894.58","$227,183.00",Hidden,522026CA001066XXCICI,163002103450051015,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CA001066XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163002103450051015
08/20/2026 10:00 AM ET,"339 S MCMULLEN BOOTH RD # 155 CLEARWATER, FL- 33759","$103,263.84","$38,639.00",Hidden,522026CA001700XXCICI,Property,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CA001700XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
08/20/2026 10:00 AM ET,"862 PINEWOOD TER W PALM HARBOR, FL- 34683","$5,969.74","$290,255.00",Hidden,522026CC001238XXCOCO,152736965860190230,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CC001238XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/152736965860190230
08/25/2026 10:00 AM ET,"1801 EAST LAKE RD # 9C PALM HARBOR, FL- 34685","$81,163.82","$128,005.00",Hidden,522025CA005628XXCICI,162804256870040903,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA005628XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/162804256870040903
08/25/2026 10:00 AM ET,"6100 32ND ST N ST PETERSBURG, FL- 33714","$404,519.34","$261,564.00",Hidden,522025CA005825XXCICI,163035883800000370,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA005825XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163035883800000370
08/26/2026 10:00 AM ET,"851 BAYWAY BLVD # 804 CLEARWATER, FL- 33767","$363,942.09","$391,524.00",Hidden,522025CA002593XXCICI,152917165220020804,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA002593XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152917165220020804
08/26/2026 10:00 AM ET,"6701 67TH LN N PINELLAS PARK, FL- 33781","$718,606.20","$560,458.00",Hidden,522025CA003341XXCICI,163031008280020190,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA003341XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163031008280020190
08/26/2026 10:00 AM ET,"1003 LAKE AVOCA DR TARPON SPRINGS, FL- 34689","$359,474.24","$409,308.00",Hidden,522025CA006044XXCICI,152703723820000260,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA006044XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152703723820000260
08/26/2026 10:00 AM ET,"WOOD DOVE AVE TARPON SPRINGS, FL- 34689","$267,153.34","$318,322.00",Hidden,522026CA000403XXCICI,152701290550001080,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522026CA000403XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152701290550001080
08/27/2026 10:00 AM ET,"771 55TH AVE S ST PETERSBURG, FL- 33705","$241,508.20","$268,572.00","$241,508.20",522018CA002258XXCICI,173207028620000340,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522018CA002258XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/173207028620000340
08/27/2026 10:00 AM ET,"12766 SEMINOLE BLVD # 12 LARGO, FL- 33778","$16,837.37","$38,171.00",Hidden,522023CC009988XXCOCO,153010637100000120,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522023CC009988XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/153010637100000120
08/27/2026 10:00 AM ET,"500 HILLCREST DR LARGO, FL- 33771","$110,685.83","$116,985.00",Hidden,522024CA003970XXCICI,152936455040001850,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522024CA003970XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152936455040001850
08/27/2026 10:00 AM ET,"7600 BAYSHORE DR # 501 TREASURE ISLAND, FL- 33706","$515,947.09","$510,844.00",Hidden,522025CA000490XXCICI,153136549640010501,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA000490XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/153136549640010501
08/27/2026 10:00 AM ET,"734 44TH AVE NE ST PETERSBURG, FL- 33703","$198,145.56","$107,459.00",Hidden,522025CA003647XXCICI,173105837540020080,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA003647XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/173105837540020080
