Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
06/17/2026 10:00 AM ET,"8030 7TH ST N ST PETERSBURG, FL- 33702","$240,334.78","$167,923.00",Hidden,522018CA004770XXCICI,173030755460090040,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522018CA004770XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/173030755460090040
06/17/2026 10:00 AM ET,"7919 60TH ST N PINELLAS PARK, FL- 33781","$437,553.09","$405,874.00",Hidden,522024CA004658XXCICI,163029255240000220,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522024CA004658XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163029255240000220
06/17/2026 10:00 AM ET,"3091 STRATFORD DR LARGO, FL- 33771","$506,783.26","$191,227.00",Hidden,522024CA004753XXCICI,152936238680001050,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522024CA004753XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152936238680001050
06/17/2026 10:00 AM ET,"5622 HOBSON STREET NORTH ST PETERSBURG, FL- 33703","$160,939.76","$245,927.00",Hidden,522025CA000910XXCICI,Property,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA000910XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/Property
06/18/2026 10:00 AM ET,"9956 136TH ST SEMINOLE, FL- 33776","$211,133.07","$172,965.00",Hidden,522017CA006049XXCICI,153020935100000070,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522017CA006049XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/153020935100000070
06/18/2026 10:00 AM ET,"4651 1ST ST NE # 307 ST PETERSBURG, FL- 33703","$33,733.38","$147,649.00",Hidden,522024CA000887XXCICI,173106734250023070,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522024CA000887XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/173106734250023070
06/18/2026 10:00 AM ET,"2036 NURSERY RD CLEARWATER, FL- 33764","$525,412.06","$376,202.00",Hidden,522025CA001076XXCICI,152924419760001120,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA001076XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/152924419760001120
06/18/2026 10:00 AM ET,"12405 3RD ST E # 306 TREASURE ISLAND, FL- 33706","$258,023.61","$279,036.00","$258,023.61",522025CA002954XXCICI,153114131800003060,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA002954XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/153114131800003060
06/18/2026 10:00 AM ET,"640 59TH ST S ST PETERSBURG, FL- 33707","$210,811.75","$172,689.00","$186,760.00",522025CA005512XXCICI,163120676260030040,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CA005512XXCICI&bypassPage=1,https://pcpao.gov/Parcel-Details/163120676260030040
06/18/2026 10:00 AM ET,"19029 US HIGHWAY 19 N # 9-207 CLEARWATER, FL- 33764","$6,922.35","$184,066.00",Hidden,522025CC002788XXCOCO,162920419480002070,https://www.pinellas.realforeclose.com/index.cfm?zaction=auction&zmethod=details&AID=522025CC002788XXCOCO&bypassPage=1,https://pcpao.gov/Parcel-Details/162920419480002070
